zipcode,group
20892,Mixed-Humid
20894,Mixed-Humid
20895,Mixed-Humid
20896,N/A
20897,Mixed-Humid
20898,N/A
20899,Mixed-Humid
20901,Mixed-Humid
20902,Mixed-Humid
20903,Mixed-Humid
20904,Mixed-Humid
20905,Mixed-Humid
20906,Mixed-Humid
20907,N/A
20908,N/A
20910,Mixed-Humid
20911,N/A
20912,Mixed-Humid
20913,N/A
20914,N/A
20915,N/A
20916,N/A
20918,N/A
20993,Mixed-Humid
20997,Mixed-Humid
21001,Mixed-Humid
21005,Mixed-Humid
21009,Mixed-Humid
21010,Mixed-Humid
21012,Mixed-Humid
21013,Mixed-Humid
21014,Mixed-Humid
21015,Mixed-Humid
21017,Mixed-Humid
21018,N/A
21020,N/A
21022,N/A
21023,N/A
21027,N/A
21028,Mixed-Humid
21029,Mixed-Humid
21030,Mixed-Humid
21031,Mixed-Humid
21032,Mixed-Humid
21034,Mixed-Humid
21035,Mixed-Humid
21036,Mixed-Humid
21037,Mixed-Humid
21040,Mixed-Humid
21041,N/A
21042,Mixed-Humid
21043,Mixed-Humid
21044,Mixed-Humid
21045,Mixed-Humid
21046,Mixed-Humid
21047,Mixed-Humid
21048,Mixed-Humid
21050,Mixed-Humid
21051,Mixed-Humid
21052,N/A
21053,Mixed-Humid
21054,Mixed-Humid
21056,N/A
21057,Mixed-Humid
21060,Mixed-Humid
21061,Mixed-Humid
21062,Mixed-Humid
21065,Mixed-Humid
21071,N/A
21074,Mixed-Humid
21075,Mixed-Humid
21076,Mixed-Humid
21077,Mixed-Humid
21078,Mixed-Humid
21082,Mixed-Humid
21084,Mixed-Humid
21085,Mixed-Humid
21087,Mixed-Humid
21088,N/A
21090,Mixed-Humid
21092,N/A
21093,Mixed-Humid
21094,N/A
21098,Mixed-Humid
21102,Mixed-Humid
21104,Mixed-Humid
21105,N/A
21106,N/A
21108,Mixed-Humid
21111,Mixed-Humid
21113,Mixed-Humid
21114,Mixed-Humid
21117,Mixed-Humid
21120,Mixed-Humid
21122,Mixed-Humid
21123,N/A
21128,Mixed-Humid
21130,N/A
21131,Mixed-Humid
21132,Mixed-Humid
21133,Mixed-Humid
21136,Mixed-Humid
21139,N/A
21140,Mixed-Humid
21144,Mixed-Humid
21146,Mixed-Humid
21150,N/A
21152,Mixed-Humid
21153,N/A
21154,Mixed-Humid
21155,Mixed-Humid
21156,Mixed-Humid
21157,Mixed-Humid
21158,Mixed-Humid
21160,Mixed-Humid
21161,Mixed-Humid
21162,Mixed-Humid
21163,Mixed-Humid
21201,Mixed-Humid
21202,Mixed-Humid
21203,N/A
21204,Mixed-Humid
21205,Mixed-Humid
21206,Mixed-Humid
21207,Mixed-Humid
21208,Mixed-Humid
21209,Mixed-Humid
21210,Mixed-Humid
21211,Mixed-Humid
21212,Mixed-Humid
21213,Mixed-Humid
21214,Mixed-Humid
21215,Mixed-Humid
21216,Mixed-Humid
21217,Mixed-Humid
21218,Mixed-Humid
21219,Mixed-Humid
21220,Mixed-Humid
21221,Mixed-Humid
21222,Mixed-Humid
21223,Mixed-Humid
21224,Mixed-Humid
21225,Mixed-Humid
21226,Mixed-Humid
21227,Mixed-Humid
21228,Mixed-Humid
21229,Mixed-Humid
21230,Mixed-Humid
21231,Mixed-Humid
21233,Mixed-Humid
21234,Mixed-Humid
21235,Mixed-Humid
21236,Mixed-Humid
21237,Mixed-Humid
21239,Mixed-Humid
21240,Mixed-Humid
21241,Mixed-Humid
21244,Mixed-Humid
21250,Mixed-Humid
21251,Mixed-Humid
21252,Mixed-Humid
21260,Mixed-Humid
21261,Mixed-Humid
21263,Mixed-Humid
21264,Mixed-Humid
21265,Mixed-Humid
21268,Mixed-Humid
21270,N/A
21273,Mixed-Humid
21274,Mixed-Humid
21275,Mixed-Humid
21278,Mixed-Humid
21279,Mixed-Humid
21280,Mixed-Humid
21281,N/A
21282,N/A
21283,Mixed-Humid
21284,N/A
21285,N/A
21286,Mixed-Humid
21287,Mixed-Humid
21288,Mixed-Humid
21289,Mixed-Humid
21290,Mixed-Humid
21297,N/A
21298,Mixed-Humid
21401,Mixed-Humid
21402,Mixed-Humid
21403,Mixed-Humid
21404,N/A
21405,Mixed-Humid
21409,Mixed-Humid
21411,Mixed-Humid
21412,Mixed-Humid
21501,N/A
21502,Mixed-Humid
21503,N/A
21504,N/A
21505,N/A
21520,Cold
21521,Mixed-Humid
21522,Cold
21523,Cold
21524,N/A
21528,N/A
21529,N/A
21530,Mixed-Humid
21531,Cold
21532,Mixed-Humid
21536,Cold
21538,Cold
21539,Mixed-Humid
21540,Mixed-Humid
21541,Cold
21542,N/A
21543,N/A
21545,Mixed-Humid
21550,Cold
21555,Mixed-Humid
21556,N/A
21557,Mixed-Humid
21560,N/A
21561,Cold
21562,Mixed-Humid
21601,Mixed-Humid
21606,Mixed-Humid
21607,Mixed-Humid
21609,N/A
21610,Mixed-Humid
21612,Mixed-Humid
21613,Mixed-Humid
21617,Mixed-Humid
21619,Mixed-Humid
21620,Mixed-Humid
21622,Mixed-Humid
21623,Mixed-Humid
21624,N/A
21625,Mixed-Humid
21626,Mixed-Humid
21627,Mixed-Humid
21628,N/A
21629,Mixed-Humid
21631,Mixed-Humid
21632,Mixed-Humid
21634,Mixed-Humid
21635,Mixed-Humid
21636,Mixed-Humid
21638,Mixed-Humid
21639,Mixed-Humid
21640,Mixed-Humid
21641,N/A
21643,Mixed-Humid
21644,Mixed-Humid
21645,Mixed-Humid
21647,Mixed-Humid
21648,Mixed-Humid
21649,Mixed-Humid
21650,Mixed-Humid
21651,Mixed-Humid
21652,N/A
21653,N/A
21654,Mixed-Humid
21655,Mixed-Humid
21656,N/A
21657,Mixed-Humid
21658,Mixed-Humid
21659,Mixed-Humid
21660,Mixed-Humid
21661,Mixed-Humid
21662,Mixed-Humid
21663,Mixed-Humid
21664,N/A
21665,Mixed-Humid
21666,Mixed-Humid
21667,Mixed-Humid
21668,Mixed-Humid
21669,N/A
21670,N/A
21671,Mixed-Humid
21672,Mixed-Humid
21673,Mixed-Humid
21675,Mixed-Humid
21676,Mixed-Humid
21677,Mixed-Humid
21678,Mixed-Humid
21679,Mixed-Humid
21681,Mixed-Humid
21682,Mixed-Humid
21683,Mixed-Humid
21684,Mixed-Humid
21685,Mixed-Humid
21686,Mixed-Humid
21687,Mixed-Humid
21688,Mixed-Humid
21690,Mixed-Humid
21701,Mixed-Humid
21702,Mixed-Humid
21703,Mixed-Humid
21704,Mixed-Humid
21705,N/A
21709,Mixed-Humid
21710,Mixed-Humid
21711,Mixed-Humid
21713,Mixed-Humid
21714,N/A
21715,N/A
21716,Mixed-Humid
21717,N/A
21718,Mixed-Humid
21719,Mixed-Humid
21720,N/A
21721,N/A
21722,Mixed-Humid
21723,Mixed-Humid
21727,Mixed-Humid
21733,Mixed-Humid
21734,N/A
21737,Mixed-Humid
21738,Mixed-Humid
21740,Mixed-Humid
21741,N/A
21742,Mixed-Humid
21746,Mixed-Humid
21747,N/A
21748,Mixed-Humid
21749,Mixed-Humid
21750,Mixed-Humid
21754,Mixed-Humid
21755,Mixed-Humid
21756,Mixed-Humid
21757,Mixed-Humid
21758,Mixed-Humid
21759,N/A
21762,N/A
21765,N/A
21766,Mixed-Humid
21767,Mixed-Humid
21769,Mixed-Humid
21770,Mixed-Humid
21771,Mixed-Humid
21773,Mixed-Humid
21774,Mixed-Humid
21775,N/A
21776,Mixed-Humid
21777,Mixed-Humid
21778,Mixed-Humid
21779,Mixed-Humid
21780,Mixed-Humid
21781,N/A
21782,Mixed-Humid
21783,Mixed-Humid
21784,Mixed-Humid
21787,Mixed-Humid
21788,Mixed-Humid
21790,Mixed-Humid
21791,Mixed-Humid
21792,N/A
21793,Mixed-Humid
21794,Mixed-Humid
21795,Mixed-Humid
21797,Mixed-Humid
21798,Mixed-Humid
21801,Mixed-Humid
21802,N/A
21803,N/A
21804,Mixed-Humid
21810,N/A
21811,Mixed-Humid
21813,Mixed-Humid
21814,Mixed-Humid
21817,Mixed-Humid
21821,Mixed-Humid
21822,Mixed-Humid
21824,Mixed-Humid
21826,Mixed-Humid
21829,Mixed-Humid
21830,Mixed-Humid
21835,Mixed-Humid
21836,N/A
21837,Mixed-Humid
21838,Mixed-Humid
21840,Mixed-Humid
21841,Mixed-Humid
21842,Mixed-Humid
21843,N/A
21849,Mixed-Humid
21850,Mixed-Humid
21851,Mixed-Humid
21852,N/A
21853,Mixed-Humid
21856,Mixed-Humid
21857,N/A
21861,N/A
21862,Mixed-Humid
21863,Mixed-Humid
21864,Mixed-Humid
21865,Mixed-Humid
21866,N/A
21867,N/A
21869,Mixed-Humid
21871,Mixed-Humid
21872,Mixed-Humid
21874,Mixed-Humid
21875,Mixed-Humid
21890,Mixed-Humid
21901,Mixed-Humid
21902,N/A
21903,Mixed-Humid
21904,Mixed-Humid
21911,Mixed-Humid
21912,Mixed-Humid
21913,N/A
21914,N/A
21915,Mixed-Humid
21916,N/A
21917,Mixed-Humid
21918,Mixed-Humid
21919,Mixed-Humid
21920,N/A
21921,Mixed-Humid
21922,N/A
21930,N/A
22003,Mixed-Humid
22009,N/A
22015,Mixed-Humid
22025,Mixed-Humid
22026,Mixed-Humid
22027,Mixed-Humid
22030,Mixed-Humid
22031,Mixed-Humid
22032,Mixed-Humid
22033,Mixed-Humid
22034,Mixed-Humid
22035,Mixed-Humid
22036,Mixed-Humid
22037,Mixed-Humid
22038,N/A
22039,Mixed-Humid
22040,N/A
22041,Mixed-Humid
22042,Mixed-Humid
22043,Mixed-Humid
22044,Mixed-Humid
22046,Mixed-Humid
22047,Mixed-Humid
22060,Mixed-Humid
22066,Mixed-Humid
22067,Mixed-Humid
22079,Mixed-Humid
22081,Mixed-Humid
22082,Mixed-Humid
22092,Mixed-Humid
22093,Mixed-Humid
22095,Mixed-Humid
22096,Mixed-Humid
22101,Mixed-Humid
22102,Mixed-Humid
22103,N/A
22106,N/A
22107,Mixed-Humid
22108,Mixed-Humid
22109,Mixed-Humid
22116,N/A
22118,Mixed-Humid
22119,Mixed-Humid
22120,Mixed-Humid
22121,N/A
22122,N/A
22124,Mixed-Humid
22125,N/A
22134,Mixed-Humid
22135,Mixed-Humid
22150,Mixed-Humid
22151,Mixed-Humid
22152,Mixed-Humid
22153,Mixed-Humid
22156,Mixed-Humid
22158,Mixed-Humid
22159,Mixed-Humid
22160,Mixed-Humid
22161,Mixed-Humid
22172,Mixed-Humid
22180,Mixed-Humid
22181,Mixed-Humid
22182,Mixed-Humid
22183,N/A
22184,Mixed-Humid
22185,Mixed-Humid
22191,Mixed-Humid
22192,Mixed-Humid
22193,Mixed-Humid
22194,N/A
22195,N/A
22199,N/A
22201,Mixed-Humid
22202,Mixed-Humid
22203,Mixed-Humid
22204,Mixed-Humid
22205,Mixed-Humid
22206,Mixed-Humid
22207,Mixed-Humid
22209,Mixed-Humid
22210,N/A
22211,Mixed-Humid
22212,Mixed-Humid
22213,Mixed-Humid
22214,Mixed-Humid
22215,N/A
22216,N/A
22217,Mixed-Humid
22218,Mixed-Humid
22219,N/A
22222,Mixed-Humid
22223,Mixed-Humid
22225,Mixed-Humid
22226,Mixed-Humid
22227,Mixed-Humid
22229,Mixed-Humid
22230,Mixed-Humid
22234,Mixed-Humid
22240,Mixed-Humid
22241,Mixed-Humid
22242,Mixed-Humid
22243,Mixed-Humid
22244,Mixed-Humid
22245,Mixed-Humid
22246,Mixed-Humid
22301,Mixed-Humid
22302,Mixed-Humid
22303,Mixed-Humid
22304,Mixed-Humid
22305,Mixed-Humid
22306,Mixed-Humid
22307,Mixed-Humid
22308,Mixed-Humid
22309,Mixed-Humid
22310,Mixed-Humid
22311,Mixed-Humid
22312,Mixed-Humid
22313,N/A
22314,Mixed-Humid
22315,Mixed-Humid
22320,N/A
22321,Mixed-Humid
22331,Mixed-Humid
22332,Mixed-Humid
22333,Mixed-Humid
22334,Mixed-Humid
22336,Mixed-Humid
22350,Mixed-Humid
22401,Mixed-Humid
22402,N/A
22403,N/A
22404,N/A
22405,Mixed-Humid
22406,Mixed-Humid
22407,Mixed-Humid
22408,Mixed-Humid
22412,Mixed-Humid
22427,Mixed-Humid
22428,Mixed-Humid
22430,N/A
22432,Mixed-Humid
22433,Mixed-Humid
22435,Mixed-Humid
22436,Mixed-Humid
22437,Mixed-Humid
22438,Mixed-Humid
22442,N/A
22443,Mixed-Humid
22446,N/A
22448,Mixed-Humid
22451,N/A
22454,Mixed-Humid
22456,N/A
22460,Mixed-Humid
22463,N/A
22469,Mixed-Humid
22471,N/A
22472,N/A
22473,Mixed-Humid
22476,Mixed-Humid
22480,Mixed-Humid
22481,N/A
22482,Mixed-Humid
22485,Mixed-Humid
22488,Mixed-Humid
22501,N/A
22503,Mixed-Humid
22504,Mixed-Humid
22507,N/A
22508,Mixed-Humid
22509,Mixed-Humid
22511,Mixed-Humid
22513,N/A
22514,Mixed-Humid
22517,N/A
22520,Mixed-Humid
22523,N/A
22524,N/A
22526,N/A
22528,N/A
22529,N/A
22530,N/A
22534,Mixed-Humid
22535,Mixed-Humid
22538,Mixed-Humid
22539,Mixed-Humid
22542,Mixed-Humid
22544,N/A
22545,N/A
22546,Mixed-Humid
22547,N/A
22548,N/A
22551,Mixed-Humid
22552,N/A
22553,Mixed-Humid
22554,Mixed-Humid
22555,N/A
22556,Mixed-Humid
22558,N/A
22560,Mixed-Humid
22565,N/A
22567,Mixed-Humid
22570,N/A
22572,Mixed-Humid
22576,Mixed-Humid
22577,N/A
22578,Mixed-Humid
22579,N/A
22580,Mixed-Humid
22581,N/A
22601,Mixed-Humid
22602,Mixed-Humid
22603,Mixed-Humid
22604,N/A
22610,Mixed-Humid
22611,Mixed-Humid
22620,Mixed-Humid
22622,N/A
22623,N/A
22624,Mixed-Humid
22625,Mixed-Humid
22626,N/A
22627,Mixed-Humid
22630,Mixed-Humid
22637,Mixed-Humid
22639,Mixed-Humid
22640,Mixed-Humid
22641,Mixed-Humid
22642,Mixed-Humid
22643,Mixed-Humid
22644,Mixed-Humid
22645,Mixed-Humid
22646,N/A
22649,Mixed-Humid
22650,Mixed-Humid
22652,Mixed-Humid
22654,Mixed-Humid
22655,Mixed-Humid
22656,Mixed-Humid
22657,Mixed-Humid
22660,Mixed-Humid
22663,Mixed-Humid
22664,Mixed-Humid
22701,Mixed-Humid
22709,Mixed-Humid
22711,Mixed-Humid
22712,Mixed-Humid
22713,Mixed-Humid
22714,Mixed-Humid
22715,Mixed-Humid
22716,Mixed-Humid
22718,Mixed-Humid
22719,Mixed-Humid
22720,Mixed-Humid
22721,Mixed-Humid
22722,Mixed-Humid
22723,Mixed-Humid
22724,Mixed-Humid
22725,Mixed-Humid
22726,Mixed-Humid
22727,Mixed-Humid
22728,Mixed-Humid
22729,Mixed-Humid
22730,Mixed-Humid
22731,Mixed-Humid
22732,Mixed-Humid
22733,Mixed-Humid
22734,Mixed-Humid
22735,Mixed-Humid
22736,Mixed-Humid
22737,Mixed-Humid
22738,Mixed-Humid
22739,N/A
22740,Mixed-Humid
22741,Mixed-Humid
22742,Mixed-Humid
22743,Mixed-Humid
22746,Mixed-Humid
22747,Mixed-Humid
22748,N/A
22749,Mixed-Humid
22801,Mixed-Humid
22802,Mixed-Humid
22803,Mixed-Humid
22807,Mixed-Humid
22810,Mixed-Humid
22811,Mixed-Humid
22812,Mixed-Humid
22815,Mixed-Humid
22820,Mixed-Humid
22821,Mixed-Humid
22824,Mixed-Humid
22827,Mixed-Humid
22830,Mixed-Humid
22831,Mixed-Humid
22832,Mixed-Humid
22833,N/A
22834,Mixed-Humid
22835,Mixed-Humid
22840,Mixed-Humid
22841,Mixed-Humid
22842,Mixed-Humid
22843,Mixed-Humid
22844,Mixed-Humid
22845,Mixed-Humid
22846,Mixed-Humid
22847,Mixed-Humid
22848,N/A
22849,Mixed-Humid
22850,Mixed-Humid
22851,Mixed-Humid
22853,Mixed-Humid
22901,Mixed-Humid
22902,Mixed-Humid
22903,Mixed-Humid
22904,Mixed-Humid
22905,N/A
22906,N/A
22907,Mixed-Humid
22908,Mixed-Humid
22909,Mixed-Humid
22910,Mixed-Humid
22911,Mixed-Humid
22920,Mixed-Humid
22922,Mixed-Humid
22923,Mixed-Humid
22924,N/A
22931,Mixed-Humid
22932,Mixed-Humid
22935,Mixed-Humid
22936,Mixed-Humid
22937,Mixed-Humid
22938,Mixed-Humid
22939,Mixed-Humid
22940,Mixed-Humid
22942,Mixed-Humid
22943,Mixed-Humid
22945,N/A
22946,Mixed-Humid
22947,Mixed-Humid
22948,Mixed-Humid
22949,Mixed-Humid
22952,Mixed-Humid
22957,N/A
22958,Mixed-Humid
22959,Mixed-Humid
22960,Mixed-Humid
22963,Mixed-Humid
22964,Mixed-Humid
22965,N/A
22967,Mixed-Humid
22968,Mixed-Humid
22969,Mixed-Humid
22971,Mixed-Humid
22972,Mixed-Humid
22973,Mixed-Humid
22974,Mixed-Humid
22976,Mixed-Humid
22980,Mixed-Humid
22987,N/A
22989,N/A
23001,N/A
23002,Mixed-Humid
23003,N/A
23004,Mixed-Humid
23005,Mixed-Humid
23009,Mixed-Humid
23011,Mixed-Humid
23014,Mixed-Humid
23015,Mixed-Humid
23018,N/A
23021,Mixed-Humid
23022,Mixed-Humid
23023,Mixed-Humid
23024,Mixed-Humid
23025,Mixed-Humid
23027,Mixed-Humid
23030,Mixed-Humid
23031,N/A
23032,Mixed-Humid
23035,Mixed-Humid
23038,Mixed-Humid
23039,Mixed-Humid
23040,Mixed-Humid
23043,Mixed-Humid
23045,Mixed-Humid
23047,Mixed-Humid
23050,Mixed-Humid
23055,Mixed-Humid
23056,Mixed-Humid
23058,N/A
23059,Mixed-Humid
23060,Mixed-Humid
23061,Mixed-Humid
23062,Mixed-Humid
23063,Mixed-Humid
23064,N/A
23065,Mixed-Humid
23066,N/A
23067,N/A
23068,Mixed-Humid
23069,Mixed-Humid
23070,Mixed-Humid
23071,Mixed-Humid
23072,Mixed-Humid
23075,Mixed-Humid
23076,Mixed-Humid
23079,Mixed-Humid
23081,N/A
23083,Mixed-Humid
23084,Mixed-Humid
23085,Mixed-Humid
23086,Mixed-Humid
23089,Mixed-Humid
23090,N/A
23091,Mixed-Humid
23092,Mixed-Humid
23093,Mixed-Humid
23101,N/A
23102,Mixed-Humid
23103,Mixed-Humid
23105,N/A
23106,Mixed-Humid
23107,N/A
23108,Mixed-Humid
23109,Mixed-Humid
23110,Mixed-Humid
23111,Mixed-Humid
23112,Mixed-Humid
23113,Mixed-Humid
23114,Mixed-Humid
23115,N/A
23116,Mixed-Humid
23117,Mixed-Humid
23119,Mixed-Humid
23120,Mixed-Humid
23123,Mixed-Humid
23124,Mixed-Humid
23125,Mixed-Humid
23126,Mixed-Humid
23127,N/A
23128,Mixed-Humid
23129,Mixed-Humid
23130,Mixed-Humid
23131,N/A
23138,Mixed-Humid
23139,Mixed-Humid
23140,Mixed-Humid
23141,Mixed-Humid
23146,Mixed-Humid
23147,N/A
23148,Mixed-Humid
23149,Mixed-Humid
23150,Mixed-Humid
23153,Mixed-Humid
23154,N/A
23155,N/A
23156,Mixed-Humid
23160,Mixed-Humid
23161,Mixed-Humid
23162,N/A
23163,Mixed-Humid
23168,Mixed-Humid
23169,Mixed-Humid
23170,N/A
23173,Mixed-Humid
23175,Mixed-Humid
23176,Mixed-Humid
23177,Mixed-Humid
23178,N/A
23180,Mixed-Humid
23181,Mixed-Humid
23183,N/A
23184,N/A
23185,Mixed-Humid
23186,Mixed-Humid
23187,N/A
23188,Mixed-Humid
23190,N/A
23192,Mixed-Humid
23218,N/A
23219,Mixed-Humid
23220,Mixed-Humid
23221,Mixed-Humid
23222,Mixed-Humid
23223,Mixed-Humid
23224,Mixed-Humid
23225,Mixed-Humid
23226,Mixed-Humid
23227,Mixed-Humid
23228,Mixed-Humid
23229,Mixed-Humid
23230,Mixed-Humid
23231,Mixed-Humid
23232,Mixed-Humid
23233,Mixed-Humid
23234,Mixed-Humid
23235,Mixed-Humid
23236,Mixed-Humid
23237,Mixed-Humid
23238,Mixed-Humid
23240,Mixed-Humid
23241,N/A
23242,N/A
23249,Mixed-Humid
23250,Mixed-Humid
23255,N/A
23260,N/A
23261,N/A
23269,Mixed-Humid
23273,Mixed-Humid
23274,Mixed-Humid
23276,Mixed-Humid
23278,Mixed-Humid
23279,Mixed-Humid
23282,Mixed-Humid
23284,N/A
23285,N/A
23286,Mixed-Humid
23288,Mixed-Humid
23289,Mixed-Humid
23290,Mixed-Humid
23291,Mixed-Humid
23292,Mixed-Humid
23293,Mixed-Humid
23294,Mixed-Humid
23295,Mixed-Humid
23297,Mixed-Humid
23298,Mixed-Humid
23301,Mixed-Humid
23302,Mixed-Humid
23303,Mixed-Humid
23304,N/A
23306,Mixed-Humid
23307,Mixed-Humid
23308,Mixed-Humid
23310,Mixed-Humid
23313,N/A
23314,Mixed-Humid
23315,Mixed-Humid
23316,N/A
23320,Mixed-Humid
23321,Mixed-Humid
23322,Mixed-Humid
23323,Mixed-Humid
23324,Mixed-Humid
23325,Mixed-Humid
23326,Mixed-Humid
23327,N/A
23328,N/A
23336,Mixed-Humid
23337,Mixed-Humid
23341,N/A
23345,Mixed-Humid
23347,N/A
23350,Mixed-Humid
23354,Mixed-Humid
23356,Mixed-Humid
23357,Mixed-Humid
23358,Mixed-Humid
23359,Mixed-Humid
23389,N/A
23395,Mixed-Humid
23396,Mixed-Humid
23397,N/A
23398,N/A
23399,Mixed-Humid
23401,N/A
23404,Mixed-Humid
23405,Mixed-Humid
23407,N/A
23408,N/A
23409,Mixed-Humid
23410,Mixed-Humid
23412,N/A
23413,N/A
23414,N/A
23415,Mixed-Humid
23416,Mixed-Humid
23417,Mixed-Humid
23418,Mixed-Humid
23419,N/A
23420,Mixed-Humid
23421,Mixed-Humid
23422,N/A
23423,N/A
23424,N/A
23426,Mixed-Humid
23427,N/A
23429,N/A
23430,Mixed-Humid
23431,N/A
23432,Mixed-Humid
23433,Mixed-Humid
23434,Mixed-Humid
23435,Mixed-Humid
23436,Mixed-Humid
23437,Mixed-Humid
23438,Mixed-Humid
23439,N/A
23440,N/A
23441,N/A
23442,Mixed-Humid
23443,N/A
23450,N/A
23451,Mixed-Humid
23452,Mixed-Humid
23453,Mixed-Humid
23454,Mixed-Humid
23455,Mixed-Humid
23456,Mixed-Humid
23457,Mixed-Humid
23458,N/A
23459,Mixed-Humid
23460,Mixed-Humid
23461,Mixed-Humid
23462,Mixed-Humid
23463,Mixed-Humid
23464,Mixed-Humid
23465,Mixed-Humid
23466,N/A
23467,N/A
23471,N/A
23479,Mixed-Humid
23480,N/A
23482,N/A
23483,N/A
23486,N/A
23487,Mixed-Humid
23488,Mixed-Humid
23501,N/A
23502,Mixed-Humid
23503,Mixed-Humid
23504,Mixed-Humid
23505,Mixed-Humid
23506,N/A
23507,Mixed-Humid
23508,Mixed-Humid
23509,Mixed-Humid
23510,Mixed-Humid
23511,Mixed-Humid
23512,Mixed-Humid
23513,Mixed-Humid
23514,N/A
23515,Mixed-Humid
23517,Mixed-Humid
23518,Mixed-Humid
23519,Mixed-Humid
23520,Mixed-Humid
23521,Mixed-Humid
23523,Mixed-Humid
23529,Mixed-Humid
23541,N/A
23551,Mixed-Humid
23601,Mixed-Humid
23602,Mixed-Humid
23603,Mixed-Humid
23604,Mixed-Humid
23605,Mixed-Humid
23606,Mixed-Humid
23607,Mixed-Humid
23608,Mixed-Humid
23609,N/A
23612,N/A
23628,Mixed-Humid
23630,Mixed-Humid
23651,Mixed-Humid
23661,Mixed-Humid
23662,Mixed-Humid
23663,Mixed-Humid
23664,Mixed-Humid
23665,Mixed-Humid
23666,Mixed-Humid
23667,Mixed-Humid
23668,Mixed-Humid
23669,Mixed-Humid
23670,N/A
23681,Mixed-Humid
23690,Mixed-Humid
23691,Mixed-Humid
23692,Mixed-Humid
23693,Mixed-Humid
23694,N/A
23696,Mixed-Humid
23701,Mixed-Humid
23702,Mixed-Humid
23703,Mixed-Humid
23704,Mixed-Humid
23705,N/A
23707,Mixed-Humid
23708,Mixed-Humid
23709,Mixed-Humid
23801,Mixed-Humid
23803,Mixed-Humid
23804,N/A
23805,Mixed-Humid
23806,Mixed-Humid
23821,Mixed-Humid
23822,N/A
23824,Mixed-Humid
23825,N/A
23827,Mixed-Humid
23828,Mixed-Humid
23829,Mixed-Humid
23830,Mixed-Humid
23831,Mixed-Humid
23832,Mixed-Humid
23833,Mixed-Humid
23834,Mixed-Humid
23836,Mixed-Humid
23837,Mixed-Humid
23838,Mixed-Humid
23839,Mixed-Humid
23840,Mixed-Humid
23841,Mixed-Humid
23842,Mixed-Humid
23843,Mixed-Humid
23844,Mixed-Humid
23845,Mixed-Humid
23846,Mixed-Humid
23847,Mixed-Humid
23850,Mixed-Humid
23851,Mixed-Humid
23856,Mixed-Humid
23857,Mixed-Humid
23860,Mixed-Humid
23866,Mixed-Humid
23867,Mixed-Humid
23868,Mixed-Humid
23870,Mixed-Humid
23872,Mixed-Humid
23873,N/A
23874,Mixed-Humid
23875,Mixed-Humid
23876,Mixed-Humid
23878,Mixed-Humid
23879,Mixed-Humid
23881,Mixed-Humid
23882,Mixed-Humid
23883,Mixed-Humid
23884,N/A
23885,Mixed-Humid
23887,Mixed-Humid
23888,Mixed-Humid
23889,Mixed-Humid
23890,Mixed-Humid
23891,Mixed-Humid
23893,Mixed-Humid
23894,Mixed-Humid
23897,Mixed-Humid
23898,Mixed-Humid
23899,N/A
23901,Mixed-Humid
23909,Mixed-Humid
23915,Mixed-Humid
23917,Mixed-Humid
23919,Mixed-Humid
23920,Mixed-Humid
23921,Mixed-Humid
23922,Mixed-Humid
23923,Mixed-Humid
23924,Mixed-Humid
23927,Mixed-Humid
23930,Mixed-Humid
23934,Mixed-Humid
23936,Mixed-Humid
23937,Mixed-Humid
23938,Mixed-Humid
23939,N/A
23941,N/A
23942,Mixed-Humid
23943,N/A
23944,Mixed-Humid
23947,Mixed-Humid
23950,Mixed-Humid
23952,Mixed-Humid
23954,Mixed-Humid
23955,N/A
23958,Mixed-Humid
23959,Mixed-Humid
23960,Mixed-Humid
23962,Mixed-Humid
23963,Mixed-Humid
23964,Mixed-Humid
23966,Mixed-Humid
23967,Mixed-Humid
23968,Mixed-Humid
23970,Mixed-Humid
23974,Mixed-Humid
23976,Mixed-Humid
24001,N/A
24002,N/A
24003,N/A
24004,N/A
24005,N/A
24006,N/A
24007,N/A
24008,N/A
24009,N/A
24010,N/A
24011,Mixed-Humid
24012,Mixed-Humid
24013,Mixed-Humid
24014,Mixed-Humid
24015,Mixed-Humid
24016,Mixed-Humid
24017,Mixed-Humid
24018,Mixed-Humid
24019,Mixed-Humid
24020,N/A
24022,N/A
24023,N/A
24024,N/A
24025,N/A
24026,N/A
24027,N/A
24028,N/A
24029,N/A
24030,N/A
24031,N/A
24032,N/A
24033,N/A
24034,N/A
24035,N/A
24036,N/A
24037,N/A
24038,N/A
24040,Mixed-Humid
24042,Mixed-Humid
24043,Mixed-Humid
24044,Mixed-Humid
24045,Mixed-Humid
24048,Mixed-Humid
24050,Mixed-Humid
24053,Mixed-Humid
24054,Mixed-Humid
24055,Mixed-Humid
24058,N/A
24059,Mixed-Humid
24060,Mixed-Humid
24061,Mixed-Humid
24062,N/A
24063,N/A
24064,Mixed-Humid
24065,Mixed-Humid
24066,Mixed-Humid
24067,Mixed-Humid
24068,N/A
24069,Mixed-Humid
24070,Mixed-Humid
24072,Mixed-Humid
24073,Mixed-Humid
24076,Mixed-Humid
24077,Mixed-Humid
24078,Mixed-Humid
24079,Mixed-Humid
24082,Mixed-Humid
24083,Mixed-Humid
24084,Mixed-Humid
24085,Mixed-Humid
24086,Mixed-Humid
24087,Mixed-Humid
24088,Mixed-Humid
24089,Mixed-Humid
